Zone,Vegetation,Year,Date,Species,Length,Dominant_age_group,Latitude,Longitude
3,Eelgrass,2008,9/16/2008,Surf_smelt,160,No,48.32588,-122.50449
3,Eelgrass,2008,9/16/2008,Surf_smelt,161,No,48.32588,-122.50449
3,Eelgrass,2008,9/16/2008,Surf_smelt,163,No,48.32588,-122.50449
3,Eelgrass,2008,9/16/2008,Surf_smelt,164,No,48.32588,-122.50449
3,Eelgrass,2008,9/16/2008,Surf_smelt,164,No,48.32588,-122.50449
3,Eelgrass,2008,9/16/2008,Surf_smelt,164,No,48.32588,-122.50449
3,Eelgrass,2008,9/16/2008,Surf_smelt,166,No,48.32588,-122.50449
3,Eelgrass,2008,9/16/2008,Surf_smelt,167,No,48.32588,-122.50449
3,Eelgrass,2008,9/16/2008,Surf_smelt,170,No,48.32678,-122.50353
3,Eelgrass,2008,9/16/2008,Surf_smelt,170,No,48.32588,-122.50449
3,Eelgrass,2008,9/16/2008,Surf_smelt,170,No,48.32588,-122.50449
3,Eelgrass,2008,9/16/2008,Surf_smelt,171,No,48.32588,-122.50449
3,Eelgrass,2008,9/16/2008,Surf_smelt,171,No,48.32588,-122.50449
3,Eelgrass,2008,9/16/2008,Surf_smelt,172,No,48.32588,-122.50449
3,Eelgrass,2008,9/16/2008,Surf_smelt,173,No,48.32588,-122.50449
3,Eelgrass,2008,9/16/2008,Surf_smelt,174,No,48.32678,-122.50353
3,Eelgrass,2008,9/16/2008,Surf_smelt,176,No,48.32588,-122.50449
1,Eelgrass,2009,4/20/2009,Surf_smelt,105,No,48.38161,-122.55063
1,Eelgrass,2009,4/20/2009,Surf_smelt,105,No,48.38161,-122.55063
1,Eelgrass,2009,4/20/2009,Surf_smelt,107,No,48.38161,-122.55063
4,Unvegetated,2009,4/20/2009,Surf_smelt,108,No,48.29109,-122.46483
4,Unvegetated,2009,4/20/2009,Surf_smelt,108,No,48.29109,-122.46483
1,Eelgrass,2009,4/20/2009,Surf_smelt,108,No,48.38161,-122.55063
2,Eelgrass,2009,4/20/2009,Surf_smelt,110,No,48.33332,-122.50822
1,Eelgrass,2009,4/20/2009,Surf_smelt,110,No,48.38161,-122.55063
4,Unvegetated,2009,4/20/2009,Surf_smelt,111,No,48.29109,-122.46483
1,Eelgrass,2009,4/20/2009,Surf_smelt,111,No,48.38161,-122.55063
4,Unvegetated,2009,4/20/2009,Surf_smelt,112,No,48.29109,-122.46483
4,Unvegetated,2009,4/20/2009,Surf_smelt,113,No,48.29109,-122.46483
1,Eelgrass,2009,4/20/2009,Surf_smelt,113,No,48.38161,-122.55063
1,Eelgrass,2009,4/20/2009,Surf_smelt,113,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,114,No,48.37206,-122.55404
4,Unvegetated,2009,4/20/2009,Surf_smelt,115,No,48.29109,-122.46483
4,Unvegetated,2009,4/20/2009,Surf_smelt,115,No,48.29109,-122.46483
4,Unvegetated,2009,4/20/2009,Surf_smelt,115,No,48.29109,-122.46483
1,Eelgrass,2009,4/20/2009,Surf_smelt,115,No,48.38161,-122.55063
4,Unvegetated,2009,4/20/2009,Surf_smelt,116,No,48.29109,-122.46483
1,Eelgrass,2009,4/20/2009,Surf_smelt,116,No,48.37206,-122.55404
4,Unvegetated,2009,4/20/2009,Surf_smelt,117,No,48.29109,-122.46483
4,Unvegetated,2009,4/20/2009,Surf_smelt,118,No,48.29109,-122.46483
4,Unvegetated,2009,4/20/2009,Surf_smelt,118,No,48.29109,-122.46483
4,Unvegetated,2009,4/20/2009,Surf_smelt,118,No,48.29109,-122.46483
1,Eelgrass,2009,4/20/2009,Surf_smelt,118,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,119,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,120,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,121,No,48.37206,-122.55404
4,Unvegetated,2009,4/20/2009,Surf_smelt,123,No,48.29109,-122.46483
1,Eelgrass,2009,4/20/2009,Surf_smelt,123,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,123,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,123,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,124,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,124,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,124,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,124,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,125,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,125,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,125,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,125,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,126,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,126,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,126,No,48.37206,-122.55404
4,Unvegetated,2009,4/20/2009,Surf_smelt,127,No,48.29109,-122.46483
1,Eelgrass,2009,4/20/2009,Surf_smelt,128,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,128,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,132,No,48.37206,-122.55404
1,Eelgrass,2009,4/20/2009,Surf_smelt,133,No,48.38161,-122.55063
1,Eelgrass,2009,4/20/2009,Surf_smelt,135,No,48.37206,-122.55404
4,Unvegetated,2009,4/20/2009,Surf_smelt,136,No,48.29109,-122.46483
4,Unvegetated,2009,4/20/2009,Surf_smelt,137,No,48.29109,-122.46483
4,Unvegetated,2009,4/20/2009,Surf_smelt,145,No,48.29109,-122.46483
2,Unvegetated,2009,4/21/2009,Surf_smelt,112,No,48.34425,-122.53843
2,Unvegetated,2009,4/21/2009,Surf_smelt,112,No,48.34425,-122.53843
1,Eelgrass,2009,4/21/2009,Surf_smelt,112,No,48.37402,-122.55635
3,Eelgrass,2009,4/21/2009,Surf_smelt,113,No,48.3301,-122.4902
1,Eelgrass,2009,4/21/2009,Surf_smelt,113,No,48.37402,-122.55635
1,Eelgrass,2009,4/21/2009,Surf_smelt,114,No,48.37402,-122.55635
3,Eelgrass,2009,4/21/2009,Surf_smelt,115,No,48.3301,-122.4902
2,Unvegetated,2009,4/21/2009,Surf_smelt,115,No,48.34425,-122.53843
2,Unvegetated,2009,4/21/2009,Surf_smelt,115,No,48.34425,-122.53843
2,Unvegetated,2009,4/21/2009,Surf_smelt,116,No,48.34425,-122.53843
2,Unvegetated,2009,4/21/2009,Surf_smelt,116,No,48.34425,-122.53843
2,Unvegetated,2009,4/21/2009,Surf_smelt,116,No,48.34425,-122.53843
2,Unvegetated,2009,4/21/2009,Surf_smelt,116,No,48.34425,-122.53843
3,Eelgrass,2009,4/21/2009,Surf_smelt,117,No,48.3301,-122.4902
2,Unvegetated,2009,4/21/2009,Surf_smelt,117,No,48.34425,-122.53843
3,Eelgrass,2009,4/21/2009,Surf_smelt,118,No,48.3301,-122.4902
3,Eelgrass,2009,4/21/2009,Surf_smelt,118,No,48.3301,-122.4902
2,Unvegetated,2009,4/21/2009,Surf_smelt,118,No,48.34425,-122.53843
3,Eelgrass,2009,4/21/2009,Surf_smelt,119,No,48.3301,-122.4902
2,Unvegetated,2009,4/21/2009,Surf_smelt,119,No,48.34425,-122.53843
1,Eelgrass,2009,4/21/2009,Surf_smelt,119,No,48.37402,-122.55635
3,Eelgrass,2009,4/21/2009,Surf_smelt,120,No,48.3301,-122.4902
3,Eelgrass,2009,4/21/2009,Surf_smelt,120,No,48.3301,-122.4902
2,Unvegetated,2009,4/21/2009,Surf_smelt,120,No,48.34425,-122.53843
3,Eelgrass,2009,4/21/2009,Surf_smelt,121,No,48.3301,-122.4902
3,Eelgrass,2009,4/21/2009,Surf_smelt,121,No,48.3301,-122.4902
3,Eelgrass,2009,4/21/2009,Surf_smelt,121,No,48.3301,-122.4902
2,Unvegetated,2009,4/21/2009,Surf_smelt,121,No,48.34425,-122.53843
1,Eelgrass,2009,4/21/2009,Surf_smelt,121,No,48.37402,-122.55635
2,Unvegetated,2009,4/21/2009,Surf_smelt,122,No,48.34425,-122.53843
2,Unvegetated,2009,4/21/2009,Surf_smelt,122,No,48.34425,-122.53843
3,Eelgrass,2009,4/21/2009,Surf_smelt,123,No,48.3301,-122.4902
2,Unvegetated,2009,4/21/2009,Surf_smelt,123,No,48.34425,-122.53843
1,Eelgrass,2009,4/21/2009,Surf_smelt,123,No,48.37402,-122.55635
1,Eelgrass,2009,4/21/2009,Surf_smelt,123,No,48.37402,-122.55635
3,Eelgrass,2009,4/21/2009,Surf_smelt,124,No,48.3301,-122.4902
3,Eelgrass,2009,4/21/2009,Surf_smelt,125,No,48.3301,-122.4902
3,Eelgrass,2009,4/21/2009,Surf_smelt,125,No,48.3301,-122.4902
3,Eelgrass,2009,4/21/2009,Surf_smelt,125,No,48.3301,-122.4902
2,Unvegetated,2009,4/21/2009,Surf_smelt,125,No,48.34425,-122.53843
3,Eelgrass,2009,4/21/2009,Surf_smelt,126,No,48.3301,-122.4902
3,Eelgrass,2009,4/21/2009,Surf_smelt,127,No,48.3301,-122.4902
3,Eelgrass,2009,4/21/2009,Surf_smelt,127,No,48.3301,-122.4902
3,Eelgrass,2009,4/21/2009,Surf_smelt,129,No,48.3301,-122.4902
3,Eelgrass,2009,4/21/2009,Surf_smelt,131,No,48.3301,-122.4902
3,Eelgrass,2009,4/21/2009,Surf_smelt,133,No,48.3301,-122.4902
3,Eelgrass,2009,4/21/2009,Surf_smelt,134,No,48.3301,-122.4902
1,Eelgrass,2009,4/21/2009,Surf_smelt,134,No,48.37402,-122.55635
3,Eelgrass,2009,4/21/2009,Surf_smelt,138,No,48.3301,-122.4902
3,Eelgrass,2009,4/21/2009,Surf_smelt,140,No,48.3301,-122.4902
2,Unvegetated,2009,4/21/2009,Surf_smelt,140,No,48.34425,-122.53843
1,Eelgrass,2009,5/18/2009,Surf_smelt,71,Yes,48.38161,-122.55048
1,Eelgrass,2009,5/18/2009,Surf_smelt,80,Yes,48.38161,-122.55048
1,Eelgrass,2009,5/18/2009,Surf_smelt,92,Yes,48.38161,-122.55048
1,Eelgrass,2009,5/19/2009,Surf_smelt,98,Yes,48.36972,-122.55246
4,Unvegetated,2009,5/19/2009,Surf_smelt,104,Yes,48.29202,-122.46042
3,Eelgrass,2009,6/15/2009,Surf_smelt,88,Yes,48.32407,-122.49662
2,Unvegetated,2009,6/15/2009,Surf_smelt,90,Yes,48.34533,-122.53754
3,Eelgrass,2009,6/15/2009,Surf_smelt,91,Yes,48.32407,-122.49662
1,Eelgrass,2009,6/15/2009,Surf_smelt,92,Yes,48.37091,-122.55118
1,Eelgrass,2009,6/15/2009,Surf_smelt,93,Yes,48.37091,-122.55118
1,Eelgrass,2009,6/15/2009,Surf_smelt,95,Yes,48.37428,-122.55307
1,Eelgrass,2009,6/15/2009,Surf_smelt,95,Yes,48.37091,-122.55118
1,Eelgrass,2009,6/15/2009,Surf_smelt,97,Yes,48.37091,-122.55118
1,Eelgrass,2009,6/15/2009,Surf_smelt,99,Yes,48.37428,-122.55307
1,Eelgrass,2009,6/15/2009,Surf_smelt,100,Yes,48.37428,-122.55307
3,Eelgrass,2009,6/15/2009,Surf_smelt,103,Yes,48.32407,-122.49662
1,Eelgrass,2009,6/15/2009,Surf_smelt,104,Yes,48.37428,-122.55307
1,Eelgrass,2009,6/15/2009,Surf_smelt,106,Yes,48.37428,-122.55307
3,Eelgrass,2009,6/15/2009,Surf_smelt,132,No,48.32407,-122.49662
3,Eelgrass,2009,6/15/2009,Surf_smelt,144,No,48.32407,-122.49662
3,Eelgrass,2009,6/15/2009,Surf_smelt,146,No,48.32407,-122.49662
4,Eelgrass,2009,6/15/2009,Surf_smelt,148,No,48.29915,-122.45893
3,Eelgrass,2009,6/15/2009,Surf_smelt,151,No,48.32407,-122.49662
3,Eelgrass,2009,6/16/2009,Surf_smelt,76,Yes,48.3268,-122.49958
4,Eelgrass,2009,6/16/2009,Surf_smelt,86,Yes,48.28435,-122.47885
3,Eelgrass,2009,6/16/2009,Surf_smelt,88,Yes,48.3268,-122.49958
3,Eelgrass,2009,6/16/2009,Surf_smelt,88,Yes,48.3268,-122.49958
4,Eelgrass,2009,6/16/2009,Surf_smelt,89,Yes,48.28435,-122.47885
3,Eelgrass,2009,6/16/2009,Surf_smelt,90,Yes,48.3268,-122.49958
3,Eelgrass,2009,6/16/2009,Surf_smelt,90,Yes,48.3268,-122.49958
3,Unvegetated,2009,6/16/2009,Surf_smelt,103,Yes,48.33001,-122.48702
4,Unvegetated,2009,6/16/2009,Surf_smelt,113,Yes,48.29203,-122.46041
3,Eelgrass,2009,6/16/2009,Surf_smelt,120,Yes,48.31799,-122.4909
1,Eelgrass,2009,7/13/2009,Surf_smelt,102,Yes,48.37566256,-122.5564255
1,Eelgrass,2009,7/13/2009,Surf_smelt,106,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Surf_smelt,106,Yes,48.37328813,-122.5539932
4,Eelgrass,2009,7/13/2009,Surf_smelt,109,Yes,48.28907331,-122.4752639
1,Eelgrass,2009,7/13/2009,Surf_smelt,112,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Surf_smelt,112,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Surf_smelt,112,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Surf_smelt,112,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Surf_smelt,115,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Surf_smelt,116,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Surf_smelt,117,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Surf_smelt,120,Yes,48.37328813,-122.5539932
4,Eelgrass,2009,7/13/2009,Surf_smelt,125,Yes,48.28907331,-122.4752639
1,Eelgrass,2009,7/13/2009,Surf_smelt,127,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Surf_smelt,140,No,48.37566256,-122.5564255
1,Eelgrass,2009,7/13/2009,Surf_smelt,140,No,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Surf_smelt,141,No,48.37566256,-122.5564255
1,Eelgrass,2009,7/13/2009,Surf_smelt,142,No,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Surf_smelt,142,No,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Surf_smelt,144,No,48.37566256,-122.5564255
1,Eelgrass,2009,7/13/2009,Surf_smelt,145,No,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Surf_smelt,150,No,48.37566256,-122.5564255
1,Eelgrass,2009,7/13/2009,Surf_smelt,150,No,48.37328813,-122.5539932
1,Eelgrass,2009,7/14/2009,Surf_smelt,102,Yes,48.37442966,-122.552218
1,Eelgrass,2009,7/14/2009,Surf_smelt,103,Yes,48.37442966,-122.552218
1,Eelgrass,2009,7/14/2009,Surf_smelt,103,Yes,48.37442966,-122.552218
1,Eelgrass,2009,7/14/2009,Surf_smelt,104,Yes,48.37606941,-122.5513943
1,Eelgrass,2009,7/14/2009,Surf_smelt,104,Yes,48.37442966,-122.552218
1,Eelgrass,2009,7/14/2009,Surf_smelt,108,Yes,48.37442966,-122.552218
1,Eelgrass,2009,7/14/2009,Surf_smelt,108,Yes,48.37442966,-122.552218
1,Eelgrass,2009,7/14/2009,Surf_smelt,108,Yes,48.37442966,-122.552218
1,Eelgrass,2009,7/14/2009,Surf_smelt,109,Yes,48.37606941,-122.5513943
1,Eelgrass,2009,7/14/2009,Surf_smelt,109,Yes,48.37442966,-122.552218
1,Eelgrass,2009,7/14/2009,Surf_smelt,110,Yes,48.37442966,-122.552218
1,Eelgrass,2009,7/14/2009,Surf_smelt,110,Yes,48.37442966,-122.552218
1,Eelgrass,2009,7/14/2009,Surf_smelt,110,Yes,48.37442966,-122.552218
1,Eelgrass,2009,7/14/2009,Surf_smelt,110,Yes,48.37442966,-122.552218
1,Eelgrass,2009,7/14/2009,Surf_smelt,110,Yes,48.37442966,-122.552218
1,Eelgrass,2009,7/14/2009,Surf_smelt,114,Yes,48.37606941,-122.5513943
1,Eelgrass,2009,7/14/2009,Surf_smelt,115,Yes,48.37067046,-122.5531301
1,Eelgrass,2009,7/14/2009,Surf_smelt,116,Yes,48.37442966,-122.552218
1,Eelgrass,2009,7/14/2009,Surf_smelt,116,Yes,48.37442966,-122.552218
1,Eelgrass,2009,7/14/2009,Surf_smelt,120,Yes,48.37442966,-122.552218
1,Eelgrass,2009,7/14/2009,Surf_smelt,121,Yes,48.37067046,-122.5531301
1,Eelgrass,2009,7/14/2009,Surf_smelt,124,Yes,48.37442966,-122.552218
4,Unvegetated,2009,8/10/2009,Surf_smelt,108,Yes,48.2919,-122.4607
4,Unvegetated,2009,8/10/2009,Surf_smelt,110,Yes,48.2919,-122.4607
3,Eelgrass,2009,8/10/2009,Surf_smelt,112,Yes,48.31842,-122.49182
4,Eelgrass,2009,8/10/2009,Surf_smelt,112,Yes,48.29889,-122.4592
1,Eelgrass,2009,8/10/2009,Surf_smelt,112,Yes,48.37481,-122.55041
3,Eelgrass,2009,8/10/2009,Surf_smelt,113,Yes,48.31842,-122.49182
4,Unvegetated,2009,8/10/2009,Surf_smelt,113,Yes,48.2919,-122.4607
3,Eelgrass,2009,8/10/2009,Surf_smelt,114,Yes,48.31842,-122.49182
1,Eelgrass,2009,8/10/2009,Surf_smelt,114,Yes,48.37481,-122.55041
4,Unvegetated,2009,8/10/2009,Surf_smelt,115,Yes,48.2919,-122.4607
1,Eelgrass,2009,8/10/2009,Surf_smelt,115,Yes,48.37481,-122.55041
2,Eelgrass,2009,8/10/2009,Surf_smelt,117,Yes,48.33195,-122.51459
4,Eelgrass,2009,8/10/2009,Surf_smelt,117,Yes,48.29889,-122.4592
3,Eelgrass,2009,8/10/2009,Surf_smelt,118,Yes,48.31842,-122.49182
4,Eelgrass,2009,8/10/2009,Surf_smelt,118,Yes,48.29889,-122.4592
4,Eelgrass,2009,8/10/2009,Surf_smelt,118,Yes,48.29889,-122.4592
3,Eelgrass,2009,8/10/2009,Surf_smelt,119,Yes,48.31565,-122.48211
4,Eelgrass,2009,8/10/2009,Surf_smelt,119,Yes,48.29889,-122.4592
3,Eelgrass,2009,8/10/2009,Surf_smelt,120,Yes,48.31565,-122.48211
4,Unvegetated,2009,8/10/2009,Surf_smelt,120,Yes,48.2919,-122.4607
1,Eelgrass,2009,8/10/2009,Surf_smelt,121,Yes,48.37481,-122.55041
2,Eelgrass,2009,8/10/2009,Surf_smelt,122,Yes,48.33637,-122.52291
2,Eelgrass,2009,8/10/2009,Surf_smelt,122,Yes,48.33195,-122.51459
4,Eelgrass,2009,8/10/2009,Surf_smelt,122,Yes,48.29889,-122.4592
3,Eelgrass,2009,8/10/2009,Surf_smelt,125,Yes,48.32355,-122.49887
2,Unvegetated,2009,8/10/2009,Surf_smelt,131,Yes,48.34276,-122.53376
2,Eelgrass,2009,8/10/2009,Surf_smelt,141,No,48.33195,-122.51459
2,Eelgrass,2009,8/11/2009,Surf_smelt,129,Yes,48.33452,-122.51821
1,Eelgrass,2009,8/11/2009,Surf_smelt,145,No,48.37607,-122.5545
4,Eelgrass,2009,8/11/2009,Surf_smelt,151,No,48.28424,-122.47912
1,Eelgrass,2009,8/11/2009,Surf_smelt,152,No,48.37157,-122.55338
1,Eelgrass,2009,8/11/2009,Surf_smelt,158,No,48.37607,-122.5545
1,Eelgrass,2009,9/22/2009,Surf_smelt,85,No,48.37201,-122.55113
2,Eelgrass,2009,9/22/2009,Surf_smelt,119,Yes,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Surf_smelt,122,Yes,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Surf_smelt,124,Yes,48.33631,-122.52684
1,Eelgrass,2009,9/22/2009,Surf_smelt,124,Yes,48.37201,-122.55113
1,Eelgrass,2009,9/22/2009,Surf_smelt,125,Yes,48.37201,-122.55113
1,Eelgrass,2009,9/22/2009,Surf_smelt,127,Yes,48.37201,-122.55113
2,Eelgrass,2009,9/22/2009,Surf_smelt,128,Yes,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Surf_smelt,130,Yes,48.33631,-122.52684
1,Eelgrass,2009,9/22/2009,Surf_smelt,130,Yes,48.37201,-122.55113
2,Eelgrass,2009,9/22/2009,Surf_smelt,132,Yes,48.33631,-122.52684
1,Eelgrass,2009,9/22/2009,Surf_smelt,132,Yes,48.37201,-122.55113
2,Eelgrass,2009,9/22/2009,Surf_smelt,139,Yes,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Surf_smelt,146,No,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Surf_smelt,147,No,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Surf_smelt,147,No,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Surf_smelt,150,No,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Surf_smelt,155,No,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Surf_smelt,155,No,48.33631,-122.52684
1,Eelgrass,2009,9/22/2009,Surf_smelt,155,No,48.37201,-122.55113
1,Eelgrass,2009,9/22/2009,Surf_smelt,156,No,48.37201,-122.55113
1,Eelgrass,2009,9/22/2009,Surf_smelt,157,No,48.37201,-122.55113
2,Eelgrass,2009,9/22/2009,Surf_smelt,158,No,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Surf_smelt,160,No,48.33631,-122.52684
1,Eelgrass,2009,9/22/2009,Surf_smelt,160,No,48.37201,-122.55113
2,Eelgrass,2009,9/22/2009,Surf_smelt,178,No,48.33631,-122.52684
1,Eelgrass,2009,9/22/2009,Surf_smelt,180,No,48.37201,-122.55113
1,Eelgrass,2009,9/23/2009,Surf_smelt,120,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Surf_smelt,121,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Surf_smelt,122,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Surf_smelt,124,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Surf_smelt,124,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Surf_smelt,125,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Surf_smelt,125,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Surf_smelt,126,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Surf_smelt,126,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Surf_smelt,126,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Surf_smelt,128,Yes,48.37081,-122.55239
2,Eelgrass,2009,9/23/2009,Surf_smelt,129,Yes,48.33036,-122.51086
1,Eelgrass,2009,9/23/2009,Surf_smelt,129,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Surf_smelt,130,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Surf_smelt,131,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Surf_smelt,135,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Surf_smelt,136,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Surf_smelt,137,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Surf_smelt,137,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Surf_smelt,148,No,48.37081,-122.55239
4,Eelgrass,2010,4/13/2010,Surf_smelt,127,No,48.29889,-122.4592
4,Eelgrass,2010,4/13/2010,Surf_smelt,128,No,48.29889,-122.4592
4,Eelgrass,2010,4/13/2010,Surf_smelt,130,No,48.29889,-122.4592
4,Eelgrass,2010,4/13/2010,Surf_smelt,135,No,48.29889,-122.4592
4,Eelgrass,2010,4/13/2010,Surf_smelt,135,No,48.28998,-122.48263
4,Eelgrass,2010,4/13/2010,Surf_smelt,137,No,48.29889,-122.4592
3,Eelgrass,2010,4/13/2010,Surf_smelt,138,No,48.31676,-122.48554
4,Eelgrass,2010,4/13/2010,Surf_smelt,143,No,48.29889,-122.4592
1,Eelgrass,2010,4/14/2010,Surf_smelt,132,No,48.37217,-122.55395
1,Eelgrass,2010,4/14/2010,Surf_smelt,136,No,48.37217,-122.55395
4,Eelgrass,2010,4/14/2010,Surf_smelt,140,No,48.28535,-122.47962
1,Eelgrass,2010,4/14/2010,Surf_smelt,144,No,48.38231,-122.54845
1,Eelgrass,2010,4/14/2010,Surf_smelt,154,No,48.37217,-122.55395
4,Eelgrass,2010,5/10/2010,Surf_smelt,71,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,71,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,74,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,75,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,75,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,77,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,79,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,80,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,80,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,80,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,80,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,80,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,80,Yes,48.27855,-122.48381
4,Eelgrass,2010,5/10/2010,Surf_smelt,81,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,81,Yes,48.27855,-122.48381
4,Eelgrass,2010,5/10/2010,Surf_smelt,81,Yes,48.27855,-122.48381
4,Eelgrass,2010,5/10/2010,Surf_smelt,82,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,82,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,82,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,82,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,82,Yes,48.27855,-122.48381
4,Eelgrass,2010,5/10/2010,Surf_smelt,84,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,85,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,85,Yes,48.27855,-122.48381
4,Eelgrass,2010,5/10/2010,Surf_smelt,85,Yes,48.27855,-122.48381
4,Eelgrass,2010,5/10/2010,Surf_smelt,85,Yes,48.27855,-122.48381
4,Eelgrass,2010,5/10/2010,Surf_smelt,85,Yes,48.27855,-122.48381
4,Eelgrass,2010,5/10/2010,Surf_smelt,86,Yes,48.29889,-122.4592
4,Eelgrass,2010,5/10/2010,Surf_smelt,86,Yes,48.28956,-122.48215
4,Eelgrass,2010,5/10/2010,Surf_smelt,86,Yes,48.27855,-122.48381
4,Eelgrass,2010,5/10/2010,Surf_smelt,86,Yes,48.27855,-122.48381
4,Eelgrass,2010,5/10/2010,Surf_smelt,87,Yes,48.29889,-122.4592
